1785632266.709646029	stopped	-
1785632266.912552743	stopped	-
1785632267.115188464	stopped	-
1785632267.317908516	stopped	-
1785632267.520839735	stopped	-
1785632267.723770725	stopped	-
1785632267.926604311	stopped	-
1785632268.129520523	stopped	-
1785632268.332239121	stopped	-
1785632268.534999768	stopped	-
1785632268.737970614	stopped	-
1785632268.941003275	stopped	-
1785632269.143983367	stopped	-
1785632269.346719720	stopped	-
1785632269.549413360	stopped	-
1785632269.752033733	stopped	-
1785632269.954201129	stopped	-
1785632270.156805882	stopped	-
1785632270.359519881	stopped	-
1785632270.562049542	stopped	-
1785632270.764594692	stopped	-
1785632270.967261853	stopped	-
1785632271.169948811	stopped	-
1785632271.372686585	stopped	-
1785632271.575789179	stopped	-
1785632271.778545319	stopped	-
1785632271.981328709	stopped	-
1785632272.183973227	stopped	-
1785632272.386833444	stopped	-
1785632272.589449918	stopped	-
1785632272.792403621	stopped	-
1785632272.995256422	stopped	-
1785632273.197926028	stopped	-
1785632273.400434699	stopped	-
1785632273.603009465	stopped	-
1785632273.805109143	stopped	-
1785632274.007509420	stopped	-
1785632274.210203090	stopped	-
1785632274.412789620	stopped	-
1785632274.615237075	stopped	-
1785632274.818079719	stopped	-
1785632275.020894097	stopped	-
1785632275.223687166	stopped	-
1785632275.426348376	stopped	-
1785632275.628985299	stopped	-
1785632275.831667038	stopped	-
1785632276.034775423	stopped	-
1785632276.237505312	stopped	-
1785632276.440419881	stopped	-
1785632276.643040744	stopped	-
1785632276.846028281	stopped	-
1785632277.048736189	stopped	-
1785632277.251480715	stopped	-
1785632277.454342465	stopped	-
1785632277.657185578	stopped	-
1785632277.859857518	stopped	-
1785632278.062805681	stopped	-
1785632278.265545238	stopped	-
1785632278.468284836	stopped	-
1785632278.670914446	stopped	-
1785632278.875260039	stopped	-
1785632279.077592157	stopped	-
1785632279.280514802	stopped	-
1785632279.483274788	stopped	-
1785632279.686131447	stopped	-
1785632279.889278315	stopped	-
1785632280.091849234	stopped	-
1785632280.294429631	stopped	-
1785632280.496954442	stopped	-
1785632280.699581588	stopped	-
1785632280.902501257	stopped	-
1785632281.105023313	stopped	-
1785632281.307695163	stopped	-
1785632281.510849133	stopped	-
1785632281.713987546	stopped	-
1785632281.916872488	stopped	-
1785632282.119709120	stopped	-
1785632282.322888208	stopped	-
1785632282.525815421	stopped	-
1785632282.729134724	stopped	-
1785632282.932022152	stopped	-
1785632283.134803718	stopped	-
1785632283.337677490	stopped	-
1785632283.540727364	stopped	-
1785632283.743406297	stopped	-
1785632283.946035346	stopped	-
1785632284.148684743	stopped	-
1785632284.352139653	stopped	-
1785632284.555267435	stopped	-
1785632284.758333050	stopped	-
1785632284.961155995	stopped	-
1785632285.163937542	stopped	-
1785632285.366757122	stopped	-
1785632285.569484095	stopped	-
1785632285.772094198	stopped	-
1785632285.974977116	stopped	-
1785632286.177776077	stopped	-
1785632286.380457244	stopped	-
1785632286.583237058	stopped	-
1785632286.785874203	stopped	-
1785632286.988328300	stopped	-
1785632287.190871406	stopped	-
1785632287.393810501	stopped	-
1785632287.596265131	stopped	-
1785632287.798867118	stopped	-
1785632288.001394575	stopped	-
1785632288.203960475	stopped	-
1785632288.406473635	stopped	-
1785632288.609273846	stopped	-
1785632288.812089909	stopped	-
1785632289.014556811	stopped	-
1785632289.217317218	stopped	-
1785632289.419722144	stopped	-
1785632289.622453075	stopped	-
1785632289.824900240	stopped	-
1785632290.027564195	stopped	-
1785632290.230530492	stopped	-
1785632290.433538417	stopped	-
1785632290.636310456	stopped	-
1785632290.839350572	stopped	-
1785632291.041839175	running	115455
1785632291.244782057	running	115455
1785632291.447466971	running	115455
1785632291.650190989	running	115455
1785632291.852640360	running	115455
1785632292.055185108	running	115455
1785632292.257823695	running	115455
1785632292.460590544	running	115455
1785632292.663405225	running	115455
1785632292.866136197	running	115455
1785632293.068931129	running	115455
1785632293.271553946	running	115455
1785632293.474404934	running	115455
1785632293.677504532	running	115455
1785632293.880237798	running	115455
1785632294.082981864	running	115455
1785632294.285741280	running	115455
1785632294.488479976	running	115455
1785632294.691358948	running	115455
1785632294.894183255	running	115455
1785632295.096800662	running	115455
1785632295.299519440	running	115455
1785632295.502326756	running	115455
1785632295.705634749	running	115455
1785632295.908537565	running	115455
1785632296.111457084	running	115455
1785632296.314173487	running	115455
1785632296.516869984	running	115455
1785632296.719570718	running	115455
1785632296.922119395	running	115455
1785632297.124755928	running	115455
1785632297.327292412	running	115455
1785632297.529886936	running	115455
